"buyer_id","buyer_nickname","total_orders","total_spent","first_purchase","last_purchase","unique_products","is_repeat_buyer"
"113640814","KARINAMARIELROBLEDO","1","29610","2025-11-05T23:22:56.000-04:00","2025-11-05T23:22:56.000-04:00","1","NO"
"118226994","BARRAZAJOSE47","1","238000","2025-11-06T08:52:40.000-04:00","2025-11-06T08:52:40.000-04:00","1","NO"
"102164081","IRURUETACATALINA","1","36270","2025-11-06T08:51:06.000-04:00","2025-11-06T08:51:06.000-04:00","1","NO"
"179968979","MARCOSELOPEZ93","1","39602","2025-11-06T08:50:20.000-04:00","2025-11-06T08:50:20.000-04:00","1","NO"
"456334871","CARNAVALINIAGUSTIN","1","335040","2025-11-06T08:50:10.000-04:00","2025-11-06T08:50:10.000-04:00","1","NO"
"15449982","MFC1979","1","60300","2025-11-06T08:48:32.000-04:00","2025-11-06T08:48:32.000-04:00","1","NO"
"383326179","ALSA3148485","1","69210","2025-11-06T08:47:41.000-04:00","2025-11-06T08:47:41.000-04:00","1","NO"
"128004293","OLMA6166233","1","20160","2025-11-06T08:46:46.000-04:00","2025-11-06T08:46:46.000-04:00","1","NO"
"314085465","SILVAELECTRICIDAD","1","29610","2025-11-06T08:45:17.000-04:00","2025-11-06T08:45:17.000-04:00","1","NO"
"198449478","POLIARM","1","117001","2025-11-06T08:44:24.000-04:00","2025-11-06T08:44:24.000-04:00","1","NO"
"15677343","NATY0781","1","280000","2025-11-06T08:43:55.000-04:00","2025-11-06T08:43:55.000-04:00","1","NO"
"51902393","MIGUEL_400","1","39900","2025-11-06T08:42:24.000-04:00","2025-11-06T08:42:24.000-04:00","1","NO"
"90976356","JOS_VENIALGO","1","180555","2025-11-06T08:39:03.000-04:00","2025-11-06T08:39:03.000-04:00","1","NO"
"795047115","AGDOSSANTOS","1","3166,4","2025-11-06T08:38:56.000-04:00","2025-11-06T08:38:56.000-04:00","1","NO"
"86993351","ELNEGROPABLO82","1","238000","2025-11-06T08:37:34.000-04:00","2025-11-06T08:37:34.000-04:00","1","NO"
"348826077","COGA987565","1","9810","2025-11-06T08:37:21.000-04:00","2025-11-06T08:37:21.000-04:00","1","NO"
"95619813","010GUSTAVO","1","138510","2025-11-06T08:35:27.000-04:00","2025-11-06T08:35:27.000-04:00","1","NO"
"1544800164","MARIAEUGENIA2023","2","59398","2025-11-05T15:09:55.000-04:00","2025-11-06T08:30:56.000-04:00","1","YES"
"427625287","LUCASJOAQUINPURRAN","1","25470","2025-11-06T08:30:31.000-04:00","2025-11-06T08:30:31.000-04:00","1","NO"
"82555490","J.ACARS","1","77220","2025-11-06T08:27:29.000-04:00","2025-11-06T08:27:29.000-04:00","1","NO"
"78664442","ADRILEON","1","229600","2025-11-06T08:24:48.000-04:00","2025-11-06T08:24:48.000-04:00","1","NO"
"130921745","GONZALEZELIANA73","1","36270","2025-11-06T08:24:29.000-04:00","2025-11-06T08:24:29.000-04:00","1","NO"
"176708557","NOWI SANCHEZDEBUSTAMANTE","1","20701","2025-11-06T08:23:59.000-04:00","2025-11-06T08:23:59.000-04:00","1","NO"
"170691248","DANNUNZIOMCELESTE","1","238000","2025-11-06T08:23:22.000-04:00","2025-11-06T08:23:22.000-04:00","1","NO"
"181486859","AMADEOMARCELOBENAVIDEZ","1","20701","2025-11-06T08:13:10.000-04:00","2025-11-06T08:13:10.000-04:00","1","NO"
"451150966","MOFE9866003","1","29699","2025-11-06T08:19:04.000-04:00","2025-11-06T08:19:04.000-04:00","1","NO"
"321449824","MOYO3521119","1","69210","2025-11-06T08:17:13.000-04:00","2025-11-06T08:17:13.000-04:00","1","NO"
"34769073","EMMA_010","1","138510","2025-11-06T08:11:56.000-04:00","2025-11-06T08:11:56.000-04:00","1","NO"
"1562390160","MAME20240306122945","1","29699","2025-11-06T08:10:45.000-04:00","2025-11-06T08:10:45.000-04:00","1","NO"
"430002375","MARABELNLABANCA","1","35910","2025-11-06T08:05:48.000-04:00","2025-11-06T08:05:48.000-04:00","1","NO"
"469375830","MTDSZS","1","9810","2025-11-06T08:02:40.000-04:00","2025-11-06T08:02:40.000-04:00","1","NO"
"357192726","DIEGOSEBASTIÁNFEROPONCE","1","14901","2025-11-05T20:33:00.000-04:00","2025-11-05T20:33:00.000-04:00","1","NO"
"79238600","PABLENGE","1","60891","2025-11-06T07:58:46.000-04:00","2025-11-06T07:58:46.000-04:00","1","NO"
"419914290","GUADALUPEP2001","1","36270","2025-11-06T07:48:01.000-04:00","2025-11-06T07:48:01.000-04:00","1","NO"
"802299894","BOGADODANIEL20210807232213","1","229600","2025-11-06T07:47:45.000-04:00","2025-11-06T07:47:45.000-04:00","1","NO"
"262115103","JAVIERDECAPUA","1","37026","2025-11-06T07:47:09.000-04:00","2025-11-06T07:47:09.000-04:00","1","NO"
"274076387","FERNANDOFRANCISCHINI32","4","61776","2025-11-06T07:44:41.000-04:00","2025-11-06T07:44:41.000-04:00","1","YES"
"589530640","JUANLOGIOCO","1","17910","2025-11-06T07:42:20.000-04:00","2025-11-06T07:42:20.000-04:00","1","NO"
"128179226","MBMOTORSPORT","1","49050","2025-11-06T07:40:53.000-04:00","2025-11-06T07:40:53.000-04:00","1","NO"
"449844740","MIRKOBERNAL","1","114930","2025-11-06T07:36:37.000-04:00","2025-11-06T07:36:37.000-04:00","1","NO"
"6586406","MONTEROCANALLA","1","229600","2025-11-06T07:35:09.000-04:00","2025-11-06T07:35:09.000-04:00","1","NO"
"1683573168","MACR20240227191854","1","24255","2025-11-06T07:35:44.000-04:00","2025-11-06T07:35:44.000-04:00","1","NO"
"40052795","JUD-LEZ","1","20701","2025-11-06T07:30:57.000-04:00","2025-11-06T07:30:57.000-04:00","1","NO"
"538508683","ALLE8677708","1","23310","2025-11-06T07:29:35.000-04:00","2025-11-06T07:29:35.000-04:00","1","NO"
"1162204646","SOLISFERNANDO20220717082136","1","69210","2025-11-06T07:26:49.000-04:00","2025-11-06T07:26:49.000-04:00","1","NO"
"133921588","SANTIAGOBONDIONI","1","238000","2025-11-06T07:21:39.000-04:00","2025-11-06T07:21:39.000-04:00","1","NO"
"180674614","TOM FERDEN","1","20701","2025-11-06T07:19:11.000-04:00","2025-11-06T07:19:11.000-04:00","1","NO"
"57940107","MANUELSERFELIZ","1","18900","2025-11-06T07:13:46.000-04:00","2025-11-06T07:13:46.000-04:00","1","NO"
"93337572","MALEPECHE","1","24255","2025-11-06T07:10:57.000-04:00","2025-11-06T07:10:57.000-04:00","1","NO"
"1060072504","BELENMARIA20220120035346","2","39000","2025-11-06T06:57:50.000-04:00","2025-11-06T07:11:31.000-04:00","1","YES"
"57587764","M.GUSTAVOGARCIA","1","229600","2025-11-06T07:11:29.000-04:00","2025-11-06T07:11:29.000-04:00","1","NO"
"81802327","GERA_RADER","1","20706","2025-11-06T07:06:00.000-04:00","2025-11-06T07:06:00.000-04:00","1","NO"
"515783908","AYELNPATAGUA","1","55440","2025-11-06T07:02:53.000-04:00","2025-11-06T07:02:53.000-04:00","1","NO"
"164657710","DAVIDVARGAS336","1","69210","2025-11-06T07:02:20.000-04:00","2025-11-06T07:02:20.000-04:00","1","NO"
"1079613480","ARCURIMATIAS20220717220929","1","49050","2025-11-06T06:54:59.000-04:00","2025-11-06T06:54:59.000-04:00","1","NO"
"2024448112","BG20241006181627","2","68640","2025-11-06T06:51:51.000-04:00","2025-11-06T06:53:39.000-04:00","1","YES"
"553318073","VIRRUST86VIRRUST86","1","69210","2025-11-06T06:52:07.000-04:00","2025-11-06T06:52:07.000-04:00","1","NO"
"453399146","MARISELLANFRANCO","2","59398","2025-11-06T06:47:03.000-04:00","2025-11-06T06:47:09.000-04:00","1","YES"
"64228808","MAXI_S90","1","112500","2025-11-06T06:44:35.000-04:00","2025-11-06T06:44:35.000-04:00","1","NO"
"208753478","NAHUELQUADRI","1","39795","2025-11-06T06:38:59.000-04:00","2025-11-06T06:38:59.000-04:00","1","NO"
"265274356","DUBE7754240","1","41040","2025-11-06T06:33:03.000-04:00","2025-11-06T06:33:03.000-04:00","1","NO"
"1455510589","BAIERIGNACIO20230820172026","1","20160","2025-11-06T06:06:18.000-04:00","2025-11-06T06:06:18.000-04:00","1","NO"
"238684981","MIJU5211171","1","238000","2025-11-06T06:05:13.000-04:00","2025-11-06T06:05:13.000-04:00","1","NO"
"156673622","DIAPNATALIA","1","20701","2025-11-06T05:49:39.000-04:00","2025-11-06T05:49:39.000-04:00","1","NO"
"74238798","LANCAHUE","1","69210","2025-11-06T05:40:37.000-04:00","2025-11-06T05:40:37.000-04:00","1","NO"
"24862061","SABRINA_RADICS","1","20701","2025-11-06T05:19:48.000-04:00","2025-11-06T05:19:48.000-04:00","1","NO"
"213356079","RASCABUCHES76","1","38610","2025-11-06T05:16:30.000-04:00","2025-11-06T05:16:30.000-04:00","1","NO"
"1890192266","GE20240706121109","1","120780","2025-11-06T05:05:32.000-04:00","2025-11-06T05:05:32.000-04:00","1","NO"
"743847273","GIMENEZMIRIAM20210415000203","1","20160","2025-11-06T05:00:15.000-04:00","2025-11-06T05:00:15.000-04:00","1","NO"
"422235176","JOHANNASAGOLPA","1","29610","2025-11-06T04:40:58.000-04:00","2025-11-06T04:40:58.000-04:00","1","NO"
"267663455","OLEM9850812","1","248400","2025-11-06T04:29:27.000-04:00","2025-11-06T04:29:27.000-04:00","1","NO"
"94074020","ROXI070","1","36270","2025-11-06T03:17:26.000-04:00","2025-11-06T03:17:26.000-04:00","1","NO"
"745848578","SANGUSTAVO20210425161440","1","162449,1","2025-11-06T03:07:25.000-04:00","2025-11-06T03:07:25.000-04:00","1","NO"
"1179525675","MENDOZAJOSE20230209115423","1","3432","2025-11-06T02:00:17.000-04:00","2025-11-06T02:00:17.000-04:00","1","NO"
"163944535","GUILLERMODAVIDSOTO","1","19801","2025-11-06T01:53:58.000-04:00","2025-11-06T01:53:58.000-04:00","1","NO"
"1398842296","BUSTAMANTEVIVIANA2023061322110","1","38610","2025-11-06T01:33:44.000-04:00","2025-11-06T01:33:44.000-04:00","1","NO"
"171291147","ARIELATRAPAHIELO","1","9483","2025-11-06T01:32:31.000-04:00","2025-11-06T01:32:31.000-04:00","1","NO"
"576927730","LUDMILASILVEYRA","1","41040","2025-11-06T01:31:07.000-04:00","2025-11-06T01:31:07.000-04:00","1","NO"
"134735188","ELVIKKKKKK","1","20701","2025-11-06T01:30:05.000-04:00","2025-11-06T01:30:05.000-04:00","1","NO"
"398018073","MARCOSGIROTTI76","1","229600","2025-11-06T01:22:07.000-04:00","2025-11-06T01:22:07.000-04:00","1","NO"
"1522580902","ANDINORODRIGO20231023183609","1","20160","2025-11-06T01:22:00.000-04:00","2025-11-06T01:22:00.000-04:00","1","NO"
"526654333","GAIN5368780","1","36270","2025-11-06T01:11:23.000-04:00","2025-11-06T01:11:23.000-04:00","1","NO"
"140705747","C.PANDIANI","2","22498","2025-11-06T00:59:12.000-04:00","2025-11-06T00:59:12.000-04:00","1","YES"
"278421960","VALENTIN EANDI","1","24930","2025-11-06T00:53:36.000-04:00","2025-11-06T00:53:36.000-04:00","1","NO"
"166083907","MAFE5381714","2","6630","2025-11-06T00:50:48.000-04:00","2025-11-06T00:50:48.000-04:00","1","YES"
"1263975810","MONZONROBERTO20230112160703","3","74298","2025-11-06T00:39:25.000-04:00","2025-11-06T00:42:47.000-04:00","2","YES"
"1759355744","BLAL20240405190041","1","3432","2025-11-06T00:35:58.000-04:00","2025-11-06T00:35:58.000-04:00","1","NO"
"1212371297","MACIIELMAGALI","1","6864","2025-11-06T00:35:45.000-04:00","2025-11-06T00:35:45.000-04:00","1","NO"
"174272828","MARISACAFARO","1","23850","2025-11-06T00:33:17.000-04:00","2025-11-06T00:33:17.000-04:00","1","NO"
"1657582","AKUMARTIN","1","3166,4","2025-11-06T00:31:59.000-04:00","2025-11-06T00:31:59.000-04:00","1","NO"
"414045880","IGNACIOJCARRIZO","1","75221,05","2025-11-06T00:24:10.000-04:00","2025-11-06T00:24:10.000-04:00","1","NO"
"173163437","DUDI243742","1","181800","2025-11-06T00:08:50.000-04:00","2025-11-06T00:08:50.000-04:00","1","NO"
"235234224","ALDANAROD","1","9450","2025-11-05T23:59:48.000-04:00","2025-11-05T23:59:48.000-04:00","1","NO"
"52306911","CHELO2285","1","229600","2025-11-05T23:55:09.000-04:00","2025-11-05T23:55:09.000-04:00","1","NO"
"514953002","AVJU4244815","1","14900","2025-11-05T23:53:42.000-04:00","2025-11-05T23:53:42.000-04:00","1","NO"
"53802946","PIN TANO","1","3315","2025-11-05T23:51:40.000-04:00","2025-11-05T23:51:40.000-04:00","1","NO"
"412058336","MAXII22FERRARI14","1","69210","2025-11-05T23:40:54.000-04:00","2025-11-05T23:40:54.000-04:00","1","NO"
"200846115","JORGE_SRO","1","20160","2025-11-05T23:34:29.000-04:00","2025-11-05T23:34:29.000-04:00","1","NO"
"1098735957","BELENZAIDA20220330231453","1","29699","2025-11-05T23:33:33.000-04:00","2025-11-05T23:33:33.000-04:00","1","NO"
"273446334","GUGA2122857","1","29699","2025-11-05T23:32:24.000-04:00","2025-11-05T23:32:24.000-04:00","1","NO"
"497994433","TRLE677689","1","38499","2025-11-05T23:31:45.000-04:00","2025-11-05T23:31:45.000-04:00","1","NO"
"53419301","ALEJANDROCOSIANSI","1","16110","2025-11-05T23:27:40.000-04:00","2025-11-05T23:27:40.000-04:00","1","NO"
"246491090","NEHEMIASURICHE","1","3166,4","2025-11-05T23:22:37.000-04:00","2025-11-05T23:22:37.000-04:00","1","NO"
"160114033","GUILLE_VILLAVICENCIO","1","117001","2025-11-05T23:19:30.000-04:00","2025-11-05T23:19:30.000-04:00","1","NO"
"53189703","SMCORNEJO2011","4","59670","2025-11-05T23:16:56.000-04:00","2025-11-05T23:16:56.000-04:00","1","YES"
"757403108","BRITOSFRANCISCO20210511011230","1","17910","2025-11-05T23:11:19.000-04:00","2025-11-05T23:11:19.000-04:00","1","NO"
"157723192","SOFIAGARNERO","2","59398","2025-11-05T14:01:27.000-04:00","2025-11-05T23:10:33.000-04:00","1","YES"
"230064728","CESARRUBNALFARO","1","185000","2025-11-05T23:07:39.000-04:00","2025-11-05T23:07:39.000-04:00","1","NO"
"256705194","MARANOELIASNCHEZ","1","29699","2025-11-05T23:05:46.000-04:00","2025-11-05T23:05:46.000-04:00","1","NO"
"280945631","NICOLAS93CARRIZO","1","20160","2025-11-05T23:03:33.000-04:00","2025-11-05T23:03:33.000-04:00","1","NO"
"1234259212","GARCIAKAREN20221108004709","1","229600","2025-11-05T23:01:46.000-04:00","2025-11-05T23:01:46.000-04:00","1","NO"
"61108000","LEANDRO_CTES","1","3166,4","2025-11-05T23:01:13.000-04:00","2025-11-05T23:01:13.000-04:00","1","NO"
"1100934838","BARAHONAELIAS20220404023836","1","185000","2025-11-05T22:58:58.000-04:00","2025-11-05T22:58:58.000-04:00","1","NO"
"146870353","DANIELHJOSE","2","118620","2025-11-05T22:58:40.000-04:00","2025-11-05T22:58:40.000-04:00","1","YES"
"1178115976","COMESAÑAGUSTAVO20220812000943","5","52650","2025-11-05T22:57:42.000-04:00","2025-11-05T22:57:42.000-04:00","1","YES"
"1346658330","CARIONBRIAN20230405184603","1","69210","2025-11-05T22:54:38.000-04:00","2025-11-05T22:54:38.000-04:00","1","NO"
"158957415","GUSTAVOBAIGORRIA70","1","315001","2025-11-05T22:53:25.000-04:00","2025-11-05T22:53:25.000-04:00","1","NO"
"80441308","GOMEZC3215","1","3166,4","2025-11-05T22:49:05.000-04:00","2025-11-05T22:49:05.000-04:00","1","NO"
"150496941","TOGU6421734","1","229600","2025-11-05T22:48:35.000-04:00","2025-11-05T22:48:35.000-04:00","1","NO"
"278474908","GARCIAJULIOALBERTO","1","229600","2025-11-05T22:45:53.000-04:00","2025-11-05T22:45:53.000-04:00","1","NO"
"439808871","ARALENCINAS12345","1","157501","2025-11-05T22:44:47.000-04:00","2025-11-05T22:44:47.000-04:00","1","NO"
"1244904103","PALOMEROAGUSTINA20230728192523","1","44100","2025-11-05T22:39:31.000-04:00","2025-11-05T22:39:31.000-04:00","1","NO"
"545071217","ALLO2539796","1","229600","2025-11-05T22:36:22.000-04:00","2025-11-05T22:36:22.000-04:00","1","NO"
"125649654","SANTINOGUTIERREZSANTINOGUTIERR","1","47131","2025-11-05T22:36:08.000-04:00","2025-11-05T22:36:08.000-04:00","1","NO"
"155514656","PABLODANIELRIGONATTO","1","16110","2025-11-05T22:33:12.000-04:00","2025-11-05T22:33:12.000-04:00","1","NO"
"376354775","DAVIDMEDRANO3402","1","229600","2025-11-05T22:30:49.000-04:00","2025-11-05T22:30:49.000-04:00","1","NO"
"448585865","PABLOMARTNGAMARRA","1","69210","2025-11-05T22:30:03.000-04:00","2025-11-05T22:30:03.000-04:00","1","NO"
"65717323","SOFI_8","1","3166,4","2025-11-05T22:29:45.000-04:00","2025-11-05T22:29:45.000-04:00","1","NO"
"258223335","LAUTAROFIATTI","1","29699","2025-11-05T22:26:49.000-04:00","2025-11-05T22:26:49.000-04:00","1","NO"
"80082628","RODRIGO.MMN","1","229600","2025-11-05T22:24:54.000-04:00","2025-11-05T22:24:54.000-04:00","1","NO"
"472794211","YARILUCAROLINABARRIENTOSLOPE","1","229600","2025-11-05T22:20:32.000-04:00","2025-11-05T22:20:32.000-04:00","1","NO"
"252019965","MENDEZFACUNDO079","1","315001","2025-11-05T22:20:19.000-04:00","2025-11-05T22:20:19.000-04:00","1","NO"
"1710906985","MAJU20240304195315","1","238000","2025-11-05T22:19:30.000-04:00","2025-11-05T22:19:30.000-04:00","1","NO"
"645517143","SOMA2354027","1","69210","2025-11-05T22:19:10.000-04:00","2025-11-05T22:19:10.000-04:00","1","NO"
"1068562","LOS_CLASICOS","15","51480","2025-11-05T18:33:50.000-04:00","2025-11-05T22:08:38.000-04:00","1","YES"
"185004280","THOMASASTUDILLO","1","47131","2025-11-05T22:07:32.000-04:00","2025-11-05T22:07:32.000-04:00","1","NO"
"1462608","ALBERTORGB","1","6930","2025-11-05T22:07:49.000-04:00","2025-11-05T22:07:49.000-04:00","1","NO"
"255521393","FLORIPAACCESORIOS","2","41402","2025-11-05T22:02:14.000-04:00","2025-11-05T22:05:10.000-04:00","1","YES"
"139851865","DONMARIOSRL","1","3166,4","2025-11-05T22:04:33.000-04:00","2025-11-05T22:04:33.000-04:00","1","NO"
"1080820086","CARRANZAAUGUSTO20220226050527","1","29699","2025-11-05T22:04:09.000-04:00","2025-11-05T22:04:09.000-04:00","1","NO"
"140845188","GUALTIN","1","3166,4","2025-11-05T22:03:03.000-04:00","2025-11-05T22:03:03.000-04:00","1","NO"
"29687188","NATIGAGGI","2","44599","2025-11-05T22:01:32.000-04:00","2025-11-05T22:01:32.000-04:00","2","YES"
"573368957","VEAN340524","1","46900","2025-11-05T22:01:02.000-04:00","2025-11-05T22:01:02.000-04:00","1","NO"
"1433553264","LEDESMAXIMENARESENDE","1","37026","2025-11-05T22:01:00.000-04:00","2025-11-05T22:01:00.000-04:00","1","NO"
"153044176","MEDA1641866","1","229600","2025-11-05T21:59:22.000-04:00","2025-11-05T21:59:22.000-04:00","1","NO"
"545615100","ELIANASABRINABUSTAMANTE","1","20701","2025-11-05T21:57:25.000-04:00","2025-11-05T21:57:25.000-04:00","1","NO"
"296726555","POCHETTINOALEJANDRO","1","396000","2025-11-05T21:56:24.000-04:00","2025-11-05T21:56:24.000-04:00","1","NO"
"165651833","JOSEMA GONZALEZ","1","9483","2025-11-05T21:55:43.000-04:00","2025-11-05T21:55:43.000-04:00","1","NO"
"619082930","COVA2522229","1","19500","2025-11-05T21:52:24.000-04:00","2025-11-05T21:52:24.000-04:00","1","NO"
"1284485143","DOPA20240116234717","1","229600","2025-11-05T21:51:31.000-04:00","2025-11-05T21:51:31.000-04:00","1","NO"
"131914489","MIGUELRUIZ366","1","229600","2025-11-05T21:47:40.000-04:00","2025-11-05T21:47:40.000-04:00","1","NO"
"204620488","FLORGIORGIO23","1","36976","2025-11-05T21:32:25.000-04:00","2025-11-05T21:32:25.000-04:00","1","NO"
"185062190","DISA6195516","1","23850","2025-11-05T21:31:57.000-04:00","2025-11-05T21:31:57.000-04:00","1","NO"
"19312581","ELPAPALEO","1","123000","2025-11-05T21:31:42.000-04:00","2025-11-05T21:31:42.000-04:00","1","NO"
"550126375","D20251006163216","1","20160","2025-11-05T21:30:14.000-04:00","2025-11-05T21:30:14.000-04:00","1","NO"
"84702298","SFERNANDOS14","1","229600","2025-11-05T21:28:07.000-04:00","2025-11-05T21:28:07.000-04:00","1","NO"
"184746813","MARIAMARCELACONDE","1","60891","2025-11-05T21:26:19.000-04:00","2025-11-05T21:26:19.000-04:00","1","NO"
"617613995","CACE1137337","1","69210","2025-11-05T21:24:22.000-04:00","2025-11-05T21:24:22.000-04:00","1","NO"
"188921292","ANDYMDQ13","1","17820","2025-11-05T21:23:43.000-04:00","2025-11-05T21:23:43.000-04:00","1","NO"
"304703311","MODASLORE","1","3315","2025-11-05T21:19:46.000-04:00","2025-11-05T21:19:46.000-04:00","1","NO"
"242478592","OLMA8549968","1","59310","2025-11-05T21:19:37.000-04:00","2025-11-05T21:19:37.000-04:00","1","NO"
"227501675","MILLERSELENE","1","229600","2025-11-05T21:18:37.000-04:00","2025-11-05T21:18:37.000-04:00","1","NO"
"480115497","VALENRODRIGUEZ0500","1","117001","2025-11-05T21:08:43.000-04:00","2025-11-05T21:08:43.000-04:00","1","NO"
"74635454","PAN02008","1","229600","2025-11-05T21:17:43.000-04:00","2025-11-05T21:17:43.000-04:00","1","NO"
"78685097","NAANCY","1","229600","2025-11-05T21:16:25.000-04:00","2025-11-05T21:16:25.000-04:00","1","NO"
"59376750","ESTELAESTRELLA_DRA","1","29699","2025-11-05T21:14:55.000-04:00","2025-11-05T21:14:55.000-04:00","1","NO"
"209544184","MAKE_PRINTS_","1","22498","2025-11-05T21:13:18.000-04:00","2025-11-05T21:13:18.000-04:00","1","NO"
"240124917","ALEJANDRAPONTIN","1","36270","2025-11-05T21:11:58.000-04:00","2025-11-05T21:11:58.000-04:00","1","NO"
"599695674","ROBELEN121201","1","35910","2025-11-05T21:09:27.000-04:00","2025-11-05T21:09:27.000-04:00","1","NO"
"1085570317","GONZALEZTIZIANA20220508182538","1","104826","2025-11-05T21:06:58.000-04:00","2025-11-05T21:06:58.000-04:00","1","NO"
"136431553","NOVOS2013","1","24255","2025-11-05T21:05:41.000-04:00","2025-11-05T21:05:41.000-04:00","1","NO"
"743815033","ABOS8597970","1","19350","2025-11-05T21:05:34.000-04:00","2025-11-05T21:05:34.000-04:00","1","NO"
"1097729304","MORALESTOMAS20220329115346","1","143820","2025-11-05T21:04:59.000-04:00","2025-11-05T21:04:59.000-04:00","1","NO"
"1445589963","VIVSMIL20230809141426","1","315001","2025-11-05T21:04:28.000-04:00","2025-11-05T21:04:28.000-04:00","1","NO"
"1312973073","LEIVAVALENTINA20230226215514","1","18966","2025-11-05T21:04:15.000-04:00","2025-11-05T21:04:15.000-04:00","1","NO"
"85916862","SOLRAK98","1","396000","2025-11-05T21:03:29.000-04:00","2025-11-05T21:03:29.000-04:00","1","NO"
"440986746","OMARMARTINTROSSERO67","5","38104","2025-11-05T20:58:16.000-04:00","2025-11-05T20:58:16.000-04:00","1","YES"
"437107004","CINTIAJANETHVITAYO","1","97650","2025-11-05T20:57:57.000-04:00","2025-11-05T20:57:57.000-04:00","1","NO"
"1939663008","EW20240809181820","1","20160","2025-11-05T20:57:48.000-04:00","2025-11-05T20:57:48.000-04:00","1","NO"
